timestamp,readable_time,amplitude,is_movement
1699091930.8990076,2023-11-04 11:58:50.899,-135.2687997220362,False
1699091930.9190075,2023-11-04 11:58:50.919,-127.64224799949754,False
1699091930.9390075,2023-11-04 11:58:50.939,-135.69444541712636,False
1699091930.9590075,2023-11-04 11:58:50.959,-120.42458475099083,False
1699091930.9790075,2023-11-04 11:58:50.979,-122.55725803149855,False
1699091930.9990077,2023-11-04 11:58:50.999,-112.97211217465548,False
1699091931.0190077,2023-11-04 11:58:51.019,-132.6694528982651,False
1699091931.0390077,2023-11-04 11:58:51.039,-123.35201941362467,False
1699091931.0590076,2023-11-04 11:58:51.059,-132.42212774504785,False
1699091931.0790076,2023-11-04 11:58:51.079,-118.55185837048593,False
1699091931.0990076,2023-11-04 11:58:51.099,-128.3913738415783,False
1699091931.1190076,2023-11-04 11:58:51.119,-117.34898479822304,False
1699091931.1390076,2023-11-04 11:58:51.139,-129.6402942960514,False
1699091931.1590078,2023-11-04 11:58:51.159,-118.99407250139772,False
1699091931.1790078,2023-11-04 11:58:51.179,-124.90622336149364,False
1699091931.1990077,2023-11-04 11:58:51.199,-114.52223231865825,False
1699091931.2190077,2023-11-04 11:58:51.219,-127.90630891780728,False
1699091931.2390077,2023-11-04 11:58:51.239,-122.33968253094274,False
1699091931.2590077,2023-11-04 11:58:51.259,-133.01732973275475,False
1699091931.2790077,2023-11-04 11:58:51.279,-119.73859063677352,False
1699091931.2990077,2023-11-04 11:58:51.299,-130.95657384078646,False
1699091931.3190079,2023-11-04 11:58:51.319,-118.81019875977587,False
1699091931.3390079,2023-11-04 11:58:51.339,-128.21766550566073,False
1699091931.3590078,2023-11-04 11:58:51.359,-119.04444282141652,False
1699091931.3790078,2023-11-04 11:58:51.379,-132.02109883400868,False
1699091931.3990078,2023-11-04 11:58:51.399,-123.36951013879667,False
1699091931.4190078,2023-11-04 11:58:51.419,-128.00199339406916,False
1699091931.4390078,2023-11-04 11:58:51.439,-113.05997663841848,False
1699091931.4590077,2023-11-04 11:58:51.459,-123.9976252414081,False
1699091931.4790077,2023-11-04 11:58:51.479,-111.13187453550735,False
1699091931.499008,2023-11-04 11:58:51.499,-121.2802176601414,False
1699091931.519008,2023-11-04 11:58:51.519,-109.4814488111797,False
1699091931.539008,2023-11-04 11:58:51.539,-123.41166057659427,False
1699091931.559008,2023-11-04 11:58:51.559,-115.23493066578733,False
1699091931.5790079,2023-11-04 11:58:51.579,-127.84135333595096,False
1699091931.5990078,2023-11-04 11:58:51.599,-113.11373038374654,False
1699091931.6190078,2023-11-04 11:58:51.619,-122.05832435792324,False
1699091931.6390078,2023-11-04 11:58:51.639,-109.43963216661045,False
1699091931.659008,2023-11-04 11:58:51.659,-121.70583240016686,False
1699091931.679008,2023-11-04 11:58:51.679,-112.1943891971298,False
1699091931.699008,2023-11-04 11:58:51.699,-126.13154658822329,False
1699091931.719008,2023-11-04 11:58:51.719,-112.0997082493519,False
1699091931.739008,2023-11-04 11:58:51.739,-124.23372222455554,False
1699091931.759008,2023-11-04 11:58:51.759,-111.97458211923451,False
1699091931.779008,2023-11-04 11:58:51.779,-125.28444882390211,False
1699091931.799008,2023-11-04 11:58:51.799,-114.06670986136385,False
1699091931.819008,2023-11-04 11:58:51.819,-122.87310955764181,False
1699091931.839008,2023-11-04 11:58:51.839,-114.9486957550326,False
1699091931.859008,2023-11-04 11:58:51.859,-128.36816505779524,False
1699091931.879008,2023-11-04 11:58:51.879,-118.40179278109265,False
1699091931.899008,2023-11-04 11:58:51.899,-127.5023535728633,False
1699091931.919008,2023-11-04 11:58:51.919,-114.08251568613152,False
1699091931.939008,2023-11-04 11:58:51.939,-123.90792311345925,False
1699091931.959008,2023-11-04 11:58:51.959,-106.74268222100095,False
1699091931.979008,2023-11-04 11:58:51.979,-121.40314299532524,False
1699091931.9990082,2023-11-04 11:58:51.999,-111.68855136342646,False
1699091932.0190082,2023-11-04 11:58:52.019,-119.17792602575855,False
1699091932.0390081,2023-11-04 11:58:52.039,-106.52777705785178,False
1699091932.0590081,2023-11-04 11:58:52.059,-113.66640716381674,False
1699091932.079008,2023-11-04 11:58:52.079,-101.39640329098431,False
1699091932.099008,2023-11-04 11:58:52.099,-116.73247713588104,False
1699091932.119008,2023-11-04 11:58:52.119,-111.79621789555515,False
1699091932.139008,2023-11-04 11:58:52.139,-126.12335806646558,False
1699091932.1590083,2023-11-04 11:58:52.159,-110.1521692633453,False
1699091932.1790082,2023-11-04 11:58:52.179,-123.82966658010655,False
1699091932.1990082,2023-11-04 11:58:52.199,-115.14404235665816,False
1699091932.2190082,2023-11-04 11:58:52.219,-132.23263402755214,False
1699091932.2390082,2023-11-04 11:58:52.239,-124.40350297609339,False
1699091932.2590082,2023-11-04 11:58:52.259,-137.717265451145,False
1699091932.2790082,2023-11-04 11:58:52.279,-126.79679113799395,False
1699091932.2990081,2023-11-04 11:58:52.299,-131.82877456661163,False
1699091932.3190084,2023-11-04 11:58:52.319,-123.0156263611553,False
1699091932.3390083,2023-11-04 11:58:52.339,-135.90822296390328,False
1699091932.3590083,2023-11-04 11:58:52.359,-127.01195285052401,False
1699091932.3790083,2023-11-04 11:58:52.379,-132.26503266759593,False
1699091932.3990083,2023-11-04 11:58:52.399,-121.26416028026638,False
1699091932.4190083,2023-11-04 11:58:52.419,-139.17350045465048,False
1699091932.4390082,2023-11-04 11:58:52.439,-128.45078715074465,False
1699091932.4590082,2023-11-04 11:58:52.459,-144.17434652273755,False
1699091932.4790082,2023-11-04 11:58:52.479,-132.11850752855364,False
1699091932.4990084,2023-11-04 11:58:52.499,-147.36214287593776,False
1699091932.5190084,2023-11-04 11:58:52.519,-134.44979646984734,False
1699091932.5390084,2023-11-04 11:58:52.539,-147.02118249308415,False
1699091932.5590084,2023-11-04 11:58:52.559,-137.3091669222288,False
1699091932.5790083,2023-11-04 11:58:52.579,-153.12225035101332,False
1699091932.5990083,2023-11-04 11:58:52.599,-142.42755145515278,False
1699091932.6190083,2023-11-04 11:58:52.619,-151.35963607443188,False
1699091932.6390083,2023-11-04 11:58:52.639,-133.7079353835612,False
1699091932.6590085,2023-11-04 11:58:52.659,-143.9290274146129,False
1699091932.6790085,2023-11-04 11:58:52.679,-128.20526317210414,False
1699091932.6990085,2023-11-04 11:58:52.699,-140.12814565393518,False
1699091932.7190084,2023-11-04 11:58:52.719,-130.19978291492322,False
1699091932.7390084,2023-11-04 11:58:52.739,-142.51461804931233,False
1699091932.7590084,2023-11-04 11:58:52.759,-130.40442752460865,False
1699091932.7790084,2023-11-04 11:58:52.779,-141.44941064696604,False
1699091932.7990084,2023-11-04 11:58:52.799,-130.51410342915304,False
1699091932.8190086,2023-11-04 11:58:52.819,-141.04200103016842,False
1699091932.8390086,2023-11-04 11:58:52.839,-128.3012744783673,False
1699091932.8590086,2023-11-04 11:58:52.859,-136.3885118811446,False
1699091932.8790085,2023-11-04 11:58:52.879,-123.88147898219249,False
1699091932.8990085,2023-11-04 11:58:52.899,-132.10756720596544,False
1699091932.9190085,2023-11-04 11:58:52.919,-119.95255350507423,False
1699091932.9390085,2023-11-04 11:58:52.939,-129.6948312970284,False
1699091932.9590085,2023-11-04 11:58:52.959,-117.81148654993068,False
1699091932.9790084,2023-11-04 11:58:52.979,-126.90255967066035,False
1699091932.9990087,2023-11-04 11:58:52.999,-118.18800137459277,False
1699091933.0190086,2023-11-04 11:58:53.019,-133.84647962381587,False
1699091933.0390086,2023-11-04 11:58:53.039,-123.2135383229677,False
1699091933.0590086,2023-11-04 11:58:53.059,-134.70869068246702,False
1699091933.0790086,2023-11-04 11:58:53.079,-120.45155162541776,False
1699091933.0990086,2023-11-04 11:58:53.099,-132.59786327961027,False
1699091933.1190085,2023-11-04 11:58:53.119,-116.80986386754147,False
1699091933.1390085,2023-11-04 11:58:53.139,-127.52279717319553,False
1699091933.1590087,2023-11-04 11:58:53.159,-118.23221642483118,False
1699091933.1790087,2023-11-04 11:58:53.179,-128.03996098813028,False
1699091933.1990087,2023-11-04 11:58:53.199,-117.00718111728548,False
1699091933.2190087,2023-11-04 11:58:53.219,-128.4386343480097,False
1699091933.2390087,2023-11-04 11:58:53.239,-116.01443838367916,False
1699091933.2590086,2023-11-04 11:58:53.259,-127.00407632744974,False
1699091933.2790086,2023-11-04 11:58:53.279,-114.7824773593964,False
1699091933.2990086,2023-11-04 11:58:53.299,-126.19528606176837,False
1699091933.3190088,2023-11-04 11:58:53.319,-114.23777506467178,False
1699091933.3390088,2023-11-04 11:58:53.339,-116.65504076872469,False
1699091933.3590088,2023-11-04 11:58:53.359,-107.58316829924202,False
1699091933.3790088,2023-11-04 11:58:53.379,-115.33713272780095,False
1699091933.3990088,2023-11-04 11:58:53.399,-105.80354787475935,False
1699091933.4190087,2023-11-04 11:58:53.419,-120.31854440669576,False
1699091933.4390087,2023-11-04 11:58:53.439,-109.95574195352337,False
1699091933.4590087,2023-11-04 11:58:53.459,-122.51564906538513,False
1699091933.4790087,2023-11-04 11:58:53.479,-105.35524288181396,False
1699091933.499009,2023-11-04 11:58:53.499,-119.98361038224259,False
1699091933.5190089,2023-11-04 11:58:53.519,-108.03615845578892,False
1699091933.5390089,2023-11-04 11:58:53.539,-124.53795132446409,False
1699091933.5590088,2023-11-04 11:58:53.559,-110.58460511533119,False
1699091933.5790088,2023-11-04 11:58:53.579,-122.25344069489626,False
1699091933.5990088,2023-11-04 11:58:53.599,-107.10316998392167,False
1699091933.6190088,2023-11-04 11:58:53.619,-124.65121975325519,False
1699091933.6390088,2023-11-04 11:58:53.639,-107.64318807328185,False
1699091933.659009,2023-11-04 11:58:53.659,-119.26897449236519,False
1699091933.679009,2023-11-04 11:58:53.679,-110.47656993082799,False
1699091933.699009,2023-11-04 11:58:53.699,-122.76112915465615,False
1699091933.719009,2023-11-04 11:58:53.719,-111.01600265808354,False
1699091933.739009,2023-11-04 11:58:53.739,-119.28486258560106,False
1699091933.759009,2023-11-04 11:58:53.759,-107.7370718808949,False
1699091933.7790089,2023-11-04 11:58:53.779,-123.68029145739082,False
1699091933.7990088,2023-11-04 11:58:53.799,-108.68332420031888,False
1699091933.819009,2023-11-04 11:58:53.819,-124.8431486648744,False
1699091933.839009,2023-11-04 11:58:53.839,-113.85261620109222,False
1699091933.859009,2023-11-04 11:58:53.859,-128.495937321674,False
1699091933.879009,2023-11-04 11:58:53.879,-114.41595518057163,False
1699091933.899009,2023-11-04 11:58:53.899,-128.8861979644246,False
1699091933.919009,2023-11-04 11:58:53.919,-123.13025396997892,False
1699091933.939009,2023-11-04 11:58:53.939,-143.7345139334622,False
1699091933.959009,2023-11-04 11:58:53.959,-129.87875412134355,False
1699091933.979009,2023-11-04 11:58:53.979,-140.50880086237098,False
1699091933.9990091,2023-11-04 11:58:53.999,-128.25926581238096,False
1699091934.019009,2023-11-04 11:58:54.019,-140.85762749810692,False
1699091934.039009,2023-11-04 11:58:54.039,-127.76869907915975,False
1699091934.059009,2023-11-04 11:58:54.059,-137.7300045348781,False
1699091934.079009,2023-11-04 11:58:54.079,-127.43645710119426,False
1699091934.099009,2023-11-04 11:58:54.099,-134.71631216756222,False
1699091934.119009,2023-11-04 11:58:54.119,-123.07322582761041,False
1699091934.139009,2023-11-04 11:58:54.139,-139.34572653550623,False
1699091934.1590092,2023-11-04 11:58:54.159,-130.20041170420177,False
1699091934.1790092,2023-11-04 11:58:54.179,-149.0888654645688,False
1699091934.1990092,2023-11-04 11:58:54.199,-133.3187232955694,False
1699091934.2190092,2023-11-04 11:58:54.219,-147.21597210255047,False
1699091934.2390091,2023-11-04 11:58:54.239,-134.03199076694634,False
1699091934.2590091,2023-11-04 11:58:54.259,-146.643369708285,False
1699091934.279009,2023-11-04 11:58:54.279,-136.25910808696938,False
1699091934.299009,2023-11-04 11:58:54.299,-146.6675483354538,False
1699091934.3190093,2023-11-04 11:58:54.319,-134.41526939596346,False
1699091934.3390093,2023-11-04 11:58:54.339,-143.6289820352127,False
1699091934.3590093,2023-11-04 11:58:54.359,-131.23835739110788,False
1699091934.3790092,2023-11-04 11:58:54.379,-143.48031069466165,False
1699091934.3990092,2023-11-04 11:58:54.399,-131.26268033521487,False
1699091934.4190092,2023-11-04 11:58:54.419,-139.83635541159558,False
1699091934.4390092,2023-11-04 11:58:54.439,-127.02939415640967,False
1699091934.4590092,2023-11-04 11:58:54.459,-135.04207623519943,False
1699091934.4790092,2023-11-04 11:58:54.479,-122.20966549494013,False
1699091934.4990094,2023-11-04 11:58:54.499,-128.55161760006368,False
1699091934.5190094,2023-11-04 11:58:54.519,-116.22835792564166,False
1699091934.5390093,2023-11-04 11:58:54.539,-124.14844932181288,False
1699091934.5590093,2023-11-04 11:58:54.559,-110.58609190184922,False
1699091934.5790093,2023-11-04 11:58:54.579,-119.59856092139214,False
1699091934.5990093,2023-11-04 11:58:54.599,-110.16459006250165,False
1699091934.6190093,2023-11-04 11:58:54.619,-124.63558134122292,False
1699091934.6390092,2023-11-04 11:58:54.639,-116.69997348383133,False
1699091934.6590095,2023-11-04 11:58:54.659,-127.3963766713131,False
1699091934.6790094,2023-11-04 11:58:54.679,-112.54172560705513,False
1699091934.6990094,2023-11-04 11:58:54.699,-124.67004777853901,False
1699091934.7190094,2023-11-04 11:58:54.719,-114.4776820759472,False
1699091934.7390094,2023-11-04 11:58:54.739,-128.1218919162147,False
1699091934.7590094,2023-11-04 11:58:54.759,-120.57892084176376,False
1699091934.7790093,2023-11-04 11:58:54.779,-126.11374199110203,False
1699091934.7990093,2023-11-04 11:58:54.799,-111.27449294983155,False
1699091934.8190095,2023-11-04 11:58:54.819,-124.7436437195369,False
1699091934.8390095,2023-11-04 11:58:54.839,-110.45699178176079,False
1699091934.8590095,2023-11-04 11:58:54.859,-124.50828944525571,False
1699091934.8790095,2023-11-04 11:58:54.879,-109.54809731311585,False
1699091934.8990095,2023-11-04 11:58:54.899,-126.39464515640815,False
1699091934.9190094,2023-11-04 11:58:54.919,-119.75473695937869,False
1699091934.9390094,2023-11-04 11:58:54.939,-129.81510939783112,False
1699091934.9590094,2023-11-04 11:58:54.959,-115.36729463528448,False
1699091934.9790094,2023-11-04 11:58:54.979,-130.67147206187985,False
1699091934.9990096,2023-11-04 11:58:54.999,-124.43301712063541,False
1699091935.0190096,2023-11-04 11:58:55.019,-137.23705485950967,False
1699091935.0390096,2023-11-04 11:58:55.039,-124.27243236987795,False
1699091935.0590096,2023-11-04 11:58:55.059,-133.20270098510227,False
1699091935.0790095,2023-11-04 11:58:55.079,-118.3173220650073,False
1699091935.0990095,2023-11-04 11:58:55.099,-129.87786763243568,False
1699091935.1190095,2023-11-04 11:58:55.119,-119.2871822306231,False
1699091935.1390095,2023-11-04 11:58:55.139,-128.53626689487285,False
1699091935.1590097,2023-11-04 11:58:55.159,-112.00356315911644,False
1699091935.1790097,2023-11-04 11:58:55.179,-121.02130934494673,False
1699091935.1990097,2023-11-04 11:58:55.199,-105.77418583566703,False
1699091935.2190096,2023-11-04 11:58:55.219,-124.1433326934157,False
1699091935.2390096,2023-11-04 11:58:55.239,-117.25114032154967,False
1699091935.2590096,2023-11-04 11:58:55.259,-134.75168945136278,False
1699091935.2790096,2023-11-04 11:58:55.279,-120.10850914125844,False
1699091935.2990096,2023-11-04 11:58:55.299,-120.93287550269541,False
1699091935.3190098,2023-11-04 11:58:55.319,-104.80824346541897,False
1699091935.3390098,2023-11-04 11:58:55.339,-118.3638544664203,False
1699091935.3590097,2023-11-04 11:58:55.359,-112.087843288748,False
1699091935.3790097,2023-11-04 11:58:55.379,-133.72708910060442,False
1699091935.3990097,2023-11-04 11:58:55.399,-118.3909474080589,False
1699091935.4190097,2023-11-04 11:58:55.419,-122.33234988666968,False
1699091935.4390097,2023-11-04 11:58:55.439,-105.6862912068076,False
1699091935.4590096,2023-11-04 11:58:55.459,-118.42743858508258,False
1699091935.4790096,2023-11-04 11:58:55.479,-109.51876954816152,False
1699091935.4990098,2023-11-04 11:58:55.499,-121.28841044450101,False
1699091935.5190098,2023-11-04 11:58:55.519,-106.20418212087348,False
1699091935.5390098,2023-11-04 11:58:55.539,-121.75497502354945,False
1699091935.5590098,2023-11-04 11:58:55.559,-115.18965597753102,False
1699091935.5790098,2023-11-04 11:58:55.579,-131.37336976435327,False
1699091935.5990098,2023-11-04 11:58:55.599,-114.3758841056412,False
1699091935.6190097,2023-11-04 11:58:55.619,-119.69140797664281,False
1699091935.6390097,2023-11-04 11:58:55.639,-106.20035493012936,False
1699091935.65901,2023-11-04 11:58:55.659,-120.21623542806013,False
1699091935.67901,2023-11-04 11:58:55.679,-106.58486400720433,False
1699091935.69901,2023-11-04 11:58:55.699,-124.60995879511043,False
1699091935.7190099,2023-11-04 11:58:55.719,-117.81760952362065,False
1699091935.7390099,2023-11-04 11:58:55.739,-132.42980501557966,False
1699091935.7590098,2023-11-04 11:58:55.759,-119.15271673896989,False
1699091935.7790098,2023-11-04 11:58:55.779,-131.4028837477354,False
1699091935.7990098,2023-11-04 11:58:55.799,-119.20000299760142,False
1699091935.81901,2023-11-04 11:58:55.819,-133.57475928748724,False
1699091935.83901,2023-11-04 11:58:55.839,-122.38090879229038,False
1699091935.85901,2023-11-04 11:58:55.859,-134.79490874997143,False
1699091935.87901,2023-11-04 11:58:55.879,-122.99589335984274,False
1699091935.89901,2023-11-04 11:58:55.899,-132.10347090960906,False
1699091935.91901,2023-11-04 11:58:55.919,-120.77793588940939,False
1699091935.93901,2023-11-04 11:58:55.939,-137.25851297111598,False
1699091935.95901,2023-11-04 11:58:55.959,-127.57896921030584,False
1699091935.9790099,2023-11-04 11:58:55.979,-135.12903641843843,False
1699091935.99901,2023-11-04 11:58:55.999,-117.01279559980568,False
1699091936.01901,2023-11-04 11:58:56.019,-123.63044177078692,False
1699091936.03901,2023-11-04 11:58:56.039,-110.35261741026669,False
1699091936.05901,2023-11-04 11:58:56.059,-120.33318124237505,False
1699091936.07901,2023-11-04 11:58:56.079,-109.03970384999087,False
1699091936.09901,2023-11-04 11:58:56.099,-122.04637777405088,False
1699091936.11901,2023-11-04 11:58:56.119,-114.58212786221968,False
1699091936.13901,2023-11-04 11:58:56.139,-132.15330674740324,False
1699091936.1590102,2023-11-04 11:58:56.159,-123.39688167411714,False
1699091936.1790102,2023-11-04 11:58:56.179,-129.71333536885498,False
1699091936.1990101,2023-11-04 11:58:56.199,-113.90013885996648,False
1699091936.21901,2023-11-04 11:58:56.219,-125.23513001889454,False
1699091936.23901,2023-11-04 11:58:56.239,-116.70624703658055,False
1699091936.25901,2023-11-04 11:58:56.259,-131.1498230982994,False
1699091936.27901,2023-11-04 11:58:56.279,-112.0127012246549,False
1699091936.29901,2023-11-04 11:58:56.299,-119.10343638736846,False
1699091936.3190103,2023-11-04 11:58:56.319,-106.22775861419173,False
1699091936.3390102,2023-11-04 11:58:56.339,-122.80082479829447,False
1699091936.3590102,2023-11-04 11:58:56.359,-108.07149831043928,False
1699091936.3790102,2023-11-04 11:58:56.379,-119.28780477297605,False
1699091936.3990102,2023-11-04 11:58:56.399,-102.15605584462054,False
1699091936.4190102,2023-11-04 11:58:56.419,-116.43437930534469,False
1699091936.4390101,2023-11-04 11:58:56.439,-108.40871870360554,False
1699091936.4590101,2023-11-04 11:58:56.459,-124.50262878925136,False
1699091936.47901,2023-11-04 11:58:56.479,-114.38704714698267,False
1699091936.4990103,2023-11-04 11:58:56.499,-132.07630465207143,False
1699091936.5190103,2023-11-04 11:58:56.519,-116.53041662648502,False
1699091936.5390103,2023-11-04 11:58:56.539,-129.8839166932749,False
1699091936.5590103,2023-11-04 11:58:56.559,-116.98252483514152,False
1699091936.5790102,2023-11-04 11:58:56.579,-130.68455159495173,False
1699091936.5990102,2023-11-04 11:58:56.599,-121.86494515073404,False
1699091936.6190102,2023-11-04 11:58:56.619,-139.27723934750253,False
1699091936.6390102,2023-11-04 11:58:56.639,-124.8145327797149,False
1699091936.6590104,2023-11-04 11:58:56.659,-138.75173725023126,False
1699091936.6790104,2023-11-04 11:58:56.679,-126.84885296280224,False
1699091936.6990104,2023-11-04 11:58:56.699,-143.8445951003617,False
1699091936.7190104,2023-11-04 11:58:56.719,-128.75150130476615,False
1699091936.7390103,2023-11-04 11:58:56.739,-137.00801583457746,False
1699091936.7590103,2023-11-04 11:58:56.759,-124.64449687157862,False
1699091936.7790103,2023-11-04 11:58:56.779,-139.61647350943977,False
1699091936.7990103,2023-11-04 11:58:56.799,-124.44093475315086,False
1699091936.8190105,2023-11-04 11:58:56.819,-136.88450513437942,False
1699091936.8390105,2023-11-04 11:58:56.839,-118.85007298353592,False
1699091936.8590105,2023-11-04 11:58:56.859,-131.7779627935067,False
1699091936.8790104,2023-11-04 11:58:56.879,-122.29213561237945,False
1699091936.8990104,2023-11-04 11:58:56.899,-133.53711093850023,False
1699091936.9190104,2023-11-04 11:58:56.919,-119.76010855021376,False
1699091936.9390104,2023-11-04 11:58:56.939,-130.7226993554394,False
1699091936.9590104,2023-11-04 11:58:56.959,-122.80686191974513,False
1699091936.9790103,2023-11-04 11:58:56.979,-133.73839421174532,False
1699091936.9990106,2023-11-04 11:58:56.999,-126.66674262124413,False
1699091937.0190105,2023-11-04 11:58:57.019,-136.63105344962216,False
1699091937.0390105,2023-11-04 11:58:57.039,-122.34000490397594,False
1699091937.0590105,2023-11-04 11:58:57.059,-130.45422278828244,False
1699091937.0790105,2023-11-04 11:58:57.079,-115.5235843090975,False
1699091937.0990105,2023-11-04 11:58:57.099,-129.4086732260208,False
1699091937.1190104,2023-11-04 11:58:57.119,-119.37172396754063,False
1699091937.1390104,2023-11-04 11:58:57.139,-129.7021581312456,False
1699091937.1590106,2023-11-04 11:58:57.159,-115.88679322426925,False
1699091937.1790106,2023-11-04 11:58:57.179,-126.98375631562595,False
1699091937.1990106,2023-11-04 11:58:57.199,-114.51574727355252,False
1699091937.2190106,2023-11-04 11:58:57.219,-124.45291663676188,False
1699091937.2390106,2023-11-04 11:58:57.239,-114.394886069014,False
1699091937.2590106,2023-11-04 11:58:57.259,-133.13816775374002,False
1699091937.2790105,2023-11-04 11:58:57.279,-124.90803817733449,False
1699091937.2990105,2023-11-04 11:58:57.299,-138.73349011211818,False
1699091937.3190107,2023-11-04 11:58:57.319,-122.55744710255995,False
1699091937.3390107,2023-11-04 11:58:57.339,-132.24798013102472,False
1699091937.3590107,2023-11-04 11:58:57.359,-116.88750474354292,False
1699091937.3790107,2023-11-04 11:58:57.379,-130.0766146292327,False
1699091937.3990107,2023-11-04 11:58:57.399,-123.75323270772316,False
1699091937.4190106,2023-11-04 11:58:57.419,-134.37056545649693,False
1699091937.4390106,2023-11-04 11:58:57.439,-122.74243888404885,False
1699091937.4590106,2023-11-04 11:58:57.459,-132.68252013964903,False
1699091937.4790106,2023-11-04 11:58:57.479,-121.18354283920688,False
1699091937.4990108,2023-11-04 11:58:57.499,-134.54207449804667,False
1699091937.5190108,2023-11-04 11:58:57.519,-122.27041417028363,False
1699091937.5390108,2023-11-04 11:58:57.539,-131.61603296819928,False
1699091937.5590107,2023-11-04 11:58:57.559,-113.16374318580877,False
1699091937.5790107,2023-11-04 11:58:57.579,-117.0682899012403,False
1699091937.5990107,2023-11-04 11:58:57.599,-104.28639232620759,False
1699091937.6190107,2023-11-04 11:58:57.619,-119.41411122799771,False
1699091937.6390107,2023-11-04 11:58:57.639,-110.76408484098793,False
1699091937.659011,2023-11-04 11:58:57.659,-126.08528981059466,False
1699091937.6790109,2023-11-04 11:58:57.679,-112.21746665558445,False
1699091937.6990108,2023-11-04 11:58:57.699,-129.39231892537103,False
1699091937.7190108,2023-11-04 11:58:57.719,-112.15895477686091,False
1699091937.7390108,2023-11-04 11:58:57.739,-122.33799344769933,False
1699091937.7590108,2023-11-04 11:58:57.759,-110.86378330196858,False
1699091937.7790108,2023-11-04 11:58:57.779,-123.70033985133517,False
1699091937.7990108,2023-11-04 11:58:57.799,-117.67875699490862,False
1699091937.819011,2023-11-04 11:58:57.819,-130.58773034891223,False
1699091937.839011,2023-11-04 11:58:57.839,-117.41485232621498,False
1699091937.859011,2023-11-04 11:58:57.859,-128.06525096383615,False
1699091937.879011,2023-11-04 11:58:57.879,-115.74535089490476,False
1699091937.899011,2023-11-04 11:58:57.899,-128.4464762935486,False
1699091937.9190109,2023-11-04 11:58:57.919,-114.94019394886858,False
1699091937.9390109,2023-11-04 11:58:57.939,-128.63118501199824,False
1699091937.9590108,2023-11-04 11:58:57.959,-118.17553063065644,False
1699091937.9790108,2023-11-04 11:58:57.979,-131.19017265691278,False
1699091937.999011,2023-11-04 11:58:57.999,-120.58155024390248,False
1699091938.019011,2023-11-04 11:58:58.019,-128.98543235124598,False
1699091938.039011,2023-11-04 11:58:58.039,-121.34998455312572,False
1699091938.059011,2023-11-04 11:58:58.059,-132.46078404581064,False
1699091938.079011,2023-11-04 11:58:58.079,-121.82759406901508,False
1699091938.099011,2023-11-04 11:58:58.099,-137.27965216089217,False
1699091938.119011,2023-11-04 11:58:58.119,-128.46478096970077,False
1699091938.139011,2023-11-04 11:58:58.139,-140.77630882787557,False
1699091938.1590111,2023-11-04 11:58:58.159,-131.419336160271,False
1699091938.179011,2023-11-04 11:58:58.179,-149.17529617593897,False
1699091938.199011,2023-11-04 11:58:58.199,-141.6409996227822,False
1699091938.219011,2023-11-04 11:58:58.219,-152.22777048974606,False
1699091938.239011,2023-11-04 11:58:58.239,-142.07550212041133,False
1699091938.259011,2023-11-04 11:58:58.259,-151.70426328516498,False
1699091938.279011,2023-11-04 11:58:58.279,-140.9889086694896,False
1699091938.299011,2023-11-04 11:58:58.299,-154.45054330845406,False
1699091938.3190112,2023-11-04 11:58:58.319,-145.55950320935042,False
1699091938.3390112,2023-11-04 11:58:58.339,-149.55804823291822,False
1699091938.3590112,2023-11-04 11:58:58.359,-138.9585015341256,False
1699091938.3790112,2023-11-04 11:58:58.379,-154.90547099670164,False
1699091938.3990111,2023-11-04 11:58:58.399,-139.25281305589823,False
1699091938.419011,2023-11-04 11:58:58.419,-152.48437432507203,False
1699091938.439011,2023-11-04 11:58:58.439,-143.82223221830836,False
1699091938.459011,2023-11-04 11:58:58.459,-151.71688912307798,False
1699091938.4790113,2023-11-04 11:58:58.479,-132.65842901315736,False
1699091938.4990113,2023-11-04 11:58:58.499,-141.87350514747496,False
1699091938.5190113,2023-11-04 11:58:58.519,-126.70033498179757,False
1699091938.5390112,2023-11-04 11:58:58.539,-137.45229995939044,False
1699091938.5590112,2023-11-04 11:58:58.559,-123.62842359777187,False
1699091938.5790112,2023-11-04 11:58:58.579,-135.9452048182938,False
1699091938.5990112,2023-11-04 11:58:58.599,-122.84543850298155,False
1699091938.6190112,2023-11-04 11:58:58.619,-133.9084382738584,False
1699091938.6390111,2023-11-04 11:58:58.639,-124.25504374565745,False
1699091938.6590114,2023-11-04 11:58:58.659,-132.78252432668484,False
1699091938.6790113,2023-11-04 11:58:58.679,-119.37830326050009,False
1699091938.6990113,2023-11-04 11:58:58.699,-123.04846850496504,False
1699091938.7190113,2023-11-04 11:58:58.719,-106.08902353667133,False
1699091938.7390113,2023-11-04 11:58:58.739,-116.34155547550688,False
1699091938.7590113,2023-11-04 11:58:58.759,-107.59644032121938,False
1699091938.7790112,2023-11-04 11:58:58.779,-118.30073345177351,False
1699091938.7990112,2023-11-04 11:58:58.799,-106.52955871596644,False
1699091938.8190114,2023-11-04 11:58:58.819,-116.60291081174842,False
1699091938.8390114,2023-11-04 11:58:58.839,-106.53484559735699,False
1699091938.8590114,2023-11-04 11:58:58.859,-117.21161937990976,False
1699091938.8790114,2023-11-04 11:58:58.879,-106.20092622461006,False
1699091938.8990114,2023-11-04 11:58:58.899,-115.98753829271561,False
1699091938.9190114,2023-11-04 11:58:58.919,-102.14108435872107,False
